word,meaning,example,translation,interval,repetitions,next_due,total_attempts,error_count,total_correct,total_wrong,last_correct_date
attribute,a quality of someone or something,Honesty is her best attribute.,誠實是她最好的特質。,1.0,0,2025-05-26 22:15:13.108129,0,0,0,0,
audience,people who watch or listen to something,The audience clapped after the show.,觀眾在表演後鼓掌。,1.0,0,2025-05-26 22:15:13.108197,0,0,0,0,
author,a person who writes books,The author wrote a famous story.,這位作家寫了一個著名的故事。,1.0,0,2025-05-26 22:15:13.108260,0,0,0,0,
authority,people with power or control,The teacher is an authority in the class.,老師在班上有權威。,1.0,0,2025-05-26 22:15:13.108323,0,0,0,0,
auto,a car,He bought a new auto last week.,他上週買了一輛新車。,1.0,0,2025-05-26 22:15:13.108387,0,0,0,0,
available,ready to use or get,The book is available at the library.,圖書館有這本書可借。,1.0,0,2025-05-26 22:15:13.108450,0,0,0,0,
average,usual or common amount,She is of average height.,她的身高普通。,1.0,0,2025-05-26 22:15:13.108514,0,0,0,0,
avoid,to stay away from something,He avoids spicy food.,他避免吃辣的東西。,1.0,0,2025-05-26 22:15:13.108577,0,0,0,0,
award,a prize for doing well,She won an award for her painting.,她因畫畫得獎了。,1.0,0,2025-05-26 22:15:13.108640,0,0,0,0,
aware,knowing about something,I am aware of the rules.,我知道那些規則。,1.0,0,2025-05-26 22:15:13.108704,0,0,0,0,
awareness,understanding or knowledge,We need more health awareness.,我們需要更多健康意識。,1.0,0,2025-05-26 22:15:13.108769,0,0,0,0,
away,not here or at a distance,He is away on vacation.,他去度假了。,1.0,0,2025-05-26 22:15:13.108833,0,0,0,0,
awful,very bad,The food tastes awful.,這食物很難吃。,1.0,0,2025-05-26 22:15:13.108896,0,0,0,0,
baby,a very young child,The baby is sleeping.,寶寶正在睡覺。,1.0,0,2025-05-26 22:15:13.108960,0,0,0,0,
back,the rear part of something,He sat at the back of the room.,他坐在房間後面。,1.0,0,2025-05-26 22:15:13.109024,0,0,0,0,
background,the things behind or past,There is a mountain in the background.,背景裡有座山。,1.0,0,2025-05-26 22:15:13.109088,0,0,0,0,
bad,not good,That was a bad movie.,那是一部難看的電影。,1.0,0,2025-05-26 22:15:13.109152,0,0,0,0,
badly,in a poor or wrong way,He played badly in the game.,他在比賽中表現很差。,1.0,0,2025-05-26 22:15:13.109215,0,0,0,0,
bag,a container to carry things,She packed her bag for school.,她為上學打包了書包。,1.0,0,2025-05-26 22:15:13.109279,0,0,0,0,
bake,to cook in an oven,We will bake a cake.,我們要烤一個蛋糕。,1.0,0,2025-05-26 22:15:13.109343,0,0,0,0,
balance,being steady or equal,She kept her balance on the beam.,她在平衡木上保持平衡。,1.0,0,2025-05-26 22:15:13.109407,0,0,0,0,
ball,a round object for games,They kicked the ball into the goal.,他們把球踢進球門。,1.0,0,2025-05-26 22:15:13.109474,0,0,0,0,
ban,to not allow something,The school banned chewing gum.,學校禁止嚼口香糖。,1.0,0,2025-05-26 22:15:13.109545,0,0,0,0,
band,a group that plays music,The band played loudly.,樂隊演奏得很響。,1.0,0,2025-05-26 22:15:13.109610,0,0,0,0,
bank,a place to keep money,I went to the bank to save money.,我去銀行存錢。,1.0,0,2025-05-26 22:15:13.109675,0,0,0,0,
bar,a place to get drinks or a metal rod,He leaned on the metal bar.,他靠在金屬桿上。,1.0,0,2025-05-26 22:15:13.109739,0,0,0,0,
barely,only just,She barely passed the test.,她勉強通過了考試。,1.0,0,2025-05-26 22:15:13.109805,0,0,0,0,
barrel,a large container,The barrel was full of water.,桶裡裝滿了水。,1.0,0,2025-05-26 22:15:13.109870,0,0,0,0,
barrier,something that blocks the way,The fence is a barrier.,那個圍欄是一個障礙。,1.0,0,2025-05-26 22:15:13.109934,0,0,0,0,
base,the bottom part,The base of the statue is wide.,雕像的底部很寬。,1.0,0,2025-05-26 22:15:13.109998,0,0,0,0,
baseball,a sport with a bat and ball,They played baseball after school.,他們放學後打棒球。,1.0,0,2025-05-26 22:15:13.110062,0,0,0,0,
basic,simple or most important,We learned basic math today.,我們今天學了基礎數學。,1.0,0,2025-05-26 22:15:13.110126,0,0,0,0,
basically,in a simple way,"Basically, it means yes.",簡單來說，就是同意。,1.0,0,2025-05-26 22:15:13.110190,0,0,0,0,
basis,main support or reason,Trust is the basis of friendship.,信任是友誼的基礎。,1.0,0,2025-05-26 22:15:13.110254,0,0,0,0,
basket,a container used to carry things,She put fruit in the basket.,她把水果放進籃子裡。,1.0,0,2025-05-26 22:15:13.110318,0,0,0,0,
basketball,a game played with a ball and hoop,He plays basketball every Saturday.,他每週六都打籃球。,1.0,0,2025-05-26 22:15:13.110383,0,0,0,0,
bathroom,a room with a toilet or shower,I cleaned the bathroom.,我打掃了浴室。,1.0,0,2025-05-26 22:15:13.110447,0,0,0,0,
battery,a device that stores energy,My phone needs a new battery.,我的手機需要一顆新電池。,1.0,0,2025-05-26 22:15:13.110510,0,0,0,0,
battle,a fight between groups,The battle lasted for hours.,戰鬥持續了好幾個小時。,1.0,0,2025-05-26 22:15:13.110575,0,0,0,0,
be,to exist or happen,I want to be a teacher.,我想成為一名老師。,1.0,0,2025-05-26 22:15:13.110639,0,0,0,0,
beach,a sandy place by the sea,We played at the beach.,我們在海灘玩。,1.0,0,2025-05-26 22:15:13.110703,0,0,0,0,
bean,a small seed used as food,I ate a bowl of beans.,我吃了一碗豆子。,1.0,0,2025-05-26 22:15:13.110768,0,0,0,0,
bear,a large wild animal,We saw a bear at the zoo.,我們在動物園看到一隻熊。,1.0,0,2025-05-26 22:15:13.110835,0,0,0,0,
beat,to win or hit,He beat the drum loudly.,他大聲地打鼓。,1.0,0,2025-05-26 22:15:13.110900,0,0,0,0,
beautiful,very pretty,The sunset is so beautiful.,日落好美。,1.0,0,2025-05-26 22:15:13.110966,0,0,0,0,
beauty,the quality of being pretty,She saw the beauty of nature.,她看到了大自然的美。,1.0,0,2025-05-26 22:15:13.111031,0,0,0,0,
because,for the reason that,I stayed home because I was sick.,我因為生病待在家裡。,1.0,0,2025-05-26 22:15:13.111097,0,0,0,0,
become,to start being something,He became a doctor.,他成為了一名醫生。,1.0,0,2025-05-26 22:15:13.111165,0,0,0,0,
bed,a place to sleep,I go to bed at 9 PM.,我晚上九點上床睡覺。,1.0,0,2025-05-26 22:15:13.111230,0,0,0,0,
bedroom,a room for sleeping,My bedroom is next to the kitchen.,我的臥室在廚房旁邊。,1.0,0,2025-05-26 22:15:13.111295,0,0,0,0,
beer,a drink made from grains,He drank a glass of beer.,他喝了一杯啤酒。,1.0,0,2025-05-26 22:15:13.111360,0,0,0,0,
before,earlier than,Wash your hands before dinner.,晚餐前洗手。,1.0,0,2025-05-26 22:15:13.111425,0,0,0,0,
begin,to start,Let’s begin the game.,我們開始遊戲吧。,1.0,0,2025-05-26 22:15:13.111489,0,0,0,0,
beginning,the start of something,The beginning of the story was fun.,故事的一開始很有趣。,1.0,0,2025-05-26 22:15:13.111554,0,0,0,0,
behavior,the way someone acts,His behavior was polite.,他的行為很有禮貌。,1.0,0,2025-05-26 22:15:13.111619,0,0,0,0,
behind,in the back of,He hid behind the door.,他躲在門後面。,1.0,0,2025-05-26 22:15:13.111683,0,0,0,0,
being,existence or a living thing,Every human being needs love.,每個人都需要愛。,1.0,0,2025-05-26 22:15:13.111748,0,0,0,0,
belief,something you think is true,My belief is that kindness matters.,我相信善良很重要。,1.0,0,2025-05-26 22:15:13.111813,0,0,0,0,
believe,to think something is true,I believe in you.,我相信你。,1.0,0,2025-05-26 22:15:13.111877,0,0,0,0,
bell,a metal object that rings,The bell rang at noon.,鈴聲在中午響了。,1.0,0,2025-05-26 22:15:13.111942,0,0,0,0,
belong,to be owned by someone,This book belongs to me.,這本書是我的。,1.0,0,2025-05-26 22:15:13.112006,0,0,0,0,
below,in a lower place,The cat is below the table.,貓在桌子底下。,1.0,0,2025-05-26 22:15:13.112073,0,0,0,0,
belt,a strap worn around the waist,He wore a black belt.,他繫了一條黑腰帶。,1.0,0,2025-05-26 22:15:13.112136,0,0,0,0,
bench,a long seat,We sat on the bench in the park.,我們坐在公園的長椅上。,1.0,0,2025-05-26 22:15:13.112201,0,0,0,0,
bend,to curve or change shape,She can bend her knees.,她可以彎曲膝蓋。,1.0,0,2025-05-26 22:15:13.112265,0,0,0,0,
beneath,under or lower than,The keys are beneath the rug.,鑰匙在地毯下。,1.0,0,2025-05-26 22:15:13.112329,0,0,0,0,
benefit,something good or helpful,Exercise has many benefits.,運動有很多好處。,1.0,0,2025-05-26 22:15:13.112393,0,0,0,0,
beside,next to,The dog sat beside me.,狗坐在我旁邊。,1.0,0,2025-05-26 22:15:13.112457,0,0,0,0,
besides,in addition to,"Besides cookies, I like cake.",除了餅乾，我還喜歡蛋糕。,1.0,0,2025-05-26 22:15:13.112521,0,0,0,0,
best,better than all others,She is my best friend.,她是我最好的朋友。,1.0,0,2025-05-26 22:15:13.112585,0,0,0,0,
bet,to risk something on a guess,I bet it will rain today.,我打賭今天會下雨。,1.0,0,2025-05-26 22:15:13.112648,0,0,0,0,
better,more good,He feels better now.,他現在感覺好多了。,1.0,0,2025-05-26 22:15:13.112713,0,0,0,0,
between,in the middle of,The ball is between the shoes.,球在鞋子中間。,1.0,0,2025-05-26 22:15:13.112776,0,0,0,0,
beyond,further than or outside of,The road goes beyond the hill.,這條路通過山丘以外。,1.0,0,2025-05-26 22:15:13.112840,0,0,0,0,
Bible,a holy book for Christians,He read the Bible before bed.,他睡前讀聖經。,1.0,0,2025-05-26 22:15:13.112906,0,0,0,0,
big,large in size,That is a big dog.,那是一隻大狗。,1.0,0,2025-05-26 22:15:13.112970,0,0,0,0,
bike,a bicycle,I rode my bike to school.,我騎腳踏車去上學。,1.0,0,2025-05-26 22:15:13.113034,0,0,0,0,
bill,a statement of money owed,The bill was $10.,帳單是10元。,1.0,0,2025-05-26 22:15:13.113098,0,0,0,0,
billion,one thousand million,The Earth has over 7 billion people.,地球有超過七十億人口。,1.0,0,2025-05-26 22:15:13.113162,0,0,0,0,
bind,to tie or hold together,They bind the papers with string.,他們用繩子綁住文件。,1.0,0,2025-05-26 22:15:13.113227,0,0,0,0,
biological,related to life or biology,Water is a basic biological need.,水是基本的生物需求。,1.0,0,2025-05-26 22:15:13.113291,0,0,0,0,
bird,an animal with feathers and wings,The bird flew into the tree.,那隻鳥飛進樹裡。,1.0,0,2025-05-26 22:15:13.113356,0,0,0,0,
birth,being born,We celebrated the baby’s birth.,我們慶祝寶寶的出生。,1.0,0,2025-05-26 22:15:13.113423,0,0,0,0,
birthday,the day you were born,Happy birthday to you!,祝你生日快樂！,1.0,0,2025-05-26 22:15:13.113487,0,0,0,0,
bit,a small piece,He ate a bit of cake.,他吃了一小口蛋糕。,1.0,0,2025-05-26 22:15:13.113551,0,0,0,0,
bite,to use teeth to cut,The dog bit the ball.,狗咬了球。,1.0,0,2025-05-26 22:15:13.113615,0,0,0,0,
black,a dark color,He wore a black shirt.,他穿著黑色襯衫。,1.0,0,2025-05-26 22:15:13.113679,0,0,0,0,
blade,the flat cutting part of a tool,The blade is sharp.,刀片很鋒利。,1.0,0,2025-05-26 22:15:13.113744,0,0,0,0,
blame,to say someone did something wrong,Don’t blame your sister.,不要責怪你妹妹。,1.0,0,2025-05-26 22:15:13.113807,0,0,0,0,
blanket,a warm cover for a bed,She put a blanket on the baby.,她幫寶寶蓋了毛毯。,1.0,0,2025-05-26 22:15:13.113871,0,0,0,0,
blind,unable to see,The blind man used a stick.,那位盲人用手杖。,1.0,0,2025-05-26 22:15:13.113936,0,0,0,0,
block,a solid piece of something,They built a tower with blocks.,他們用積木蓋塔。,1.0,0,2025-05-26 22:15:13.114001,0,0,0,0,
blood,the red liquid in the body,Blood carries oxygen.,血液運送氧氣。,1.0,0,2025-05-26 22:15:13.114065,0,0,0,0,
blow,to push air out with force,Blow out the candles.,吹熄蠟燭。,1.0,0,2025-05-26 22:15:13.114129,0,0,0,0,
blue,the color of the sky,She wore a blue dress.,她穿著藍色洋裝。,1.0,0,2025-05-26 22:15:13.114192,0,0,0,0,
board,a flat surface or group of people,Write on the board.,在黑板上寫字。,1.0,0,2025-05-26 22:15:13.114256,0,0,0,0,
boat,a small vehicle for water,We took a boat on the lake.,我們搭船在湖上遊玩。,1.0,0,2025-05-26 22:15:13.114320,0,0,0,0,
body,the physical part of a person or animal,Take care of your body.,照顧好你的身體。,1.0,0,2025-05-26 22:15:13.114384,0,0,0,0,
bomb,a weapon that explodes,The bomb caused damage.,炸彈造成了破壞。,1.0,0,2025-05-26 22:15:13.114448,0,0,0,0,
bombing,an attack with bombs,The city was hurt by the bombing.,城市因爆炸受創。,1.0,0,2025-05-26 22:15:13.114513,0,0,0,0,
bond,a close connection or link,They have a strong family bond.,他們有很強的家庭聯繫。,1.0,0,2025-05-26 22:15:13.114576,0,0,0,0,
bone,the hard part inside the body,He broke a bone in his arm.,他手臂的一根骨頭斷了。,1.0,0,2025-05-26 22:15:13.114640,0,0,0,0,
book,a set of written pages,I am reading a good book.,我正在讀一本好書。,1.0,0,2025-05-26 22:15:13.114704,0,0,0,0,
boom,a loud sound or sudden growth,There was a loud boom outside.,外面傳來一聲巨響。,1.0,0,2025-05-26 22:15:13.114768,0,0,0,0,
boot,a type of shoe,He wore boots in the snow.,他穿著靴子走在雪地裡。,1.0,0,2025-05-26 22:15:13.114831,0,0,0,0,
border,the edge between two places,We crossed the border into Canada.,我們穿越邊境進入加拿大。,1.0,0,2025-05-26 22:15:13.114895,0,0,0,0,
born,to come into life,She was born in April.,她是四月出生的。,1.0,0,2025-05-26 22:15:13.114961,0,0,0,0,
borrow,to take and use something for a time,Can I borrow your pencil?,我可以借你的鉛筆嗎？,1.0,0,2025-05-26 22:15:13.115025,0,0,0,0,
boss,the person in charge,The boss gave us new tasks.,老闆給我們新的任務。,1.0,0,2025-05-26 22:15:13.115089,0,0,0,0,
both,the two things or people,Both cats are cute.,這兩隻貓都很可愛。,1.0,0,2025-05-26 22:15:13.115153,0,0,0,0,
bother,to annoy or worry,Don’t bother your sister.,不要打擾你妹妹。,1.0,0,2025-05-26 22:15:13.115216,0,0,0,0,
bottle,a container for liquid,He drank a bottle of water.,他喝了一瓶水。,1.0,0,2025-05-26 22:15:13.115280,0,0,0,0,
bottom,the lowest part,The toy fell to the bottom of the box.,玩具掉到盒子底部。,1.0,0,2025-05-26 22:15:13.115344,0,0,0,0,
boundary,a line that marks a limit,The fence is the boundary.,那道籬笆是界線。,1.0,0,2025-05-26 22:15:13.115403,0,0,0,0,
bowl,a round open dish,He ate a bowl of soup.,他吃了一碗湯。,1.0,0,2025-05-26 22:15:13.115459,0,0,0,0,
box,a container with flat sides,Put the toys in the box.,把玩具放進盒子裡。,1.0,0,2025-05-26 22:15:13.115516,0,0,0,0,
boy,a male child,The boy is playing soccer.,那男孩在踢足球。,1.0,0,2025-05-26 22:15:13.115573,0,0,0,0,
boyfriend,a male partner,Her boyfriend gave her flowers.,她的男朋友送她花。,1.0,0,2025-05-26 22:15:13.115629,0,0,0,0,
brain,the organ in your head,Use your brain to solve problems.,用你的大腦來解決問題。,1.0,0,2025-05-26 22:15:13.115686,0,0,0,0,
branch,a part of a tree or a group,The bird sat on a tree branch.,那隻鳥坐在樹枝上。,1.0,0,2025-05-26 22:15:13.115743,0,0,0,0,
brand,a type or name of product,Nike is a popular brand.,Nike 是一個熱門品牌。,1.0,0,2025-05-26 22:15:13.115800,0,0,0,0,
bread,a common food made from flour,I ate toast and bread.,我吃了吐司和麵包。,1.0,0,2025-05-26 22:15:13.115857,0,0,0,0,
break,to stop working or separate,Don’t break the glass.,不要打破玻璃。,1.0,0,2025-05-26 22:15:13.115915,0,0,0,0,
breakfast,the first meal of the day,We had eggs for breakfast.,我們早餐吃了雞蛋。,1.0,0,2025-05-26 22:15:13.115972,0,0,0,0,
breast,the front part of the chest,The baby drinks milk from the breast.,嬰兒從母親的乳房喝奶。,1.0,0,2025-05-26 22:15:13.116029,0,0,0,0,
